Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Vivendi Games,0.46,0.17,0,0.01,0.64
Vivendi Games,0.32,0.25,0,0.08,0.64
Vivendi Games,0.25,0.25,0,0.15,0.64
Vivendi Games,0.32,0.25,0,0.08,0.64
Vivendi Games,0.29,0.23,0,0.08,0.6
Vivendi Games,0.35,0.18,0,0.05,0.58
Vivendi Games,0.41,0.15,0,0.01,0.57
Vivendi Games,0.27,0.21,0,0.07,0.56
Vivendi Games,0.18,0.27,0,0.1,0.55
Vivendi Games,0.27,0.21,0,0.07,0.54
Vivendi Games,0.26,0.2,0,0.07,0.54
Vivendi Games,0.26,0.2,0,0.07,0.54
Vivendi Games,0.25,0.19,0,0.06,0.5
Vivendi Games,0.37,0.11,0,0.02,0.49
Vivendi Games,0.42,0.02,0,0.04,0.49
Vivendi Games,0.22,0.21,0,0.05,0.48
Vivendi Games,0.26,0.15,0,0.05,0.46
Vivendi Games,0.4,0.03,0,0.04,0.46
Vivendi Games,0.19,0.19,0,0.08,0.46
Vivendi Games,0.33,0.12,0,0.01,0.46
Vivendi Games,0.36,0.06,0,0.03,0.45
Vivendi Games,0.32,0.11,0,0.02,0.45
Vivendi Games,0.11,0.22,0,0.12,0.45
Vivendi Games,0.22,0.17,0,0.06,0.44
Vivendi Games,0.33,0.1,0,0.02,0.44
Vivendi Games,0.26,0.14,0,0.04,0.44
Vivendi Games,0.21,0.16,0,0.05,0.42
Vivendi Games,0.39,0,0,0.03,0.42
Vivendi Games,0.36,0.02,0,0.03,0.41
Vivendi Games,0.34,0.01,0,0.06,0.41
Vivendi Games,0.12,0.01,0,0.27,0.4
Vivendi Games,0.22,0.15,0,0.03,0.4
Vivendi Games,0.18,0.14,0,0.06,0.39
Vivendi Games,0.19,0.15,0,0.05,0.39
Vivendi Games,0.34,0.01,0,0.03,0.38
Vivendi Games,0.32,0.03,0,0.03,0.37
Vivendi Games,0.18,0.14,0,0.05,0.36
Vivendi Games,0.17,0.13,0,0.04,0.35
Vivendi Games,0.28,0.03,0,0.03,0.34
Vivendi Games,0.17,0.13,0,0.04,0.34
Vivendi Games,0.16,0.12,0,0.04,0.32
Vivendi Games,0.27,0.02,0,0.03,0.32
Vivendi Games,0.16,0.13,0,0.03,0.32
Vivendi Games,0.24,0.07,0,0.01,0.31
Vivendi Games,0.22,0.06,0,0.01,0.29
Vivendi Games,0.16,0.06,0,0.04,0.26
Vivendi Games,0.2,0.05,0,0.01,0.26
Vivendi Games,0.15,0.04,0.06,0.01,0.25
Vivendi Games,0.12,0.1,0,0.04,0.25
Vivendi Games,0.18,0.07,0,0,0.25
Vivendi Games,0.19,0.05,0,0.01,0.25
Vivendi Games,0.12,0.1,0,0.03,0.25
Vivendi Games,0.18,0.07,0,0,0.25
Vivendi Games,0.18,0.05,0,0.01,0.24
Vivendi Games,0.17,0.05,0,0.01,0.23
Vivendi Games,0.18,0.02,0,0.02,0.22
Vivendi Games,0.03,0.12,0,0.07,0.22
Vivendi Games,0.15,0.04,0,0.01,0.2
Vivendi Games,0.1,0.07,0,0.03,0.2
Vivendi Games,0.14,0.05,0,0,0.19
Vivendi Games,0.17,0.01,0,0.01,0.19
Vivendi Games,0.15,0.04,0,0.01,0.19
Vivendi Games,0.15,0.04,0,0.01,0.19
Vivendi Games,0.13,0.05,0,0,0.19
Vivendi Games,0.13,0.05,0,0,0.19
Vivendi Games,0.09,0.07,0,0.02,0.18
Vivendi Games,0.09,0.07,0,0.02,0.18
Vivendi Games,0.13,0.03,0,0,0.17
Vivendi Games,0.13,0.04,0,0.01,0.17
Vivendi Games,0.13,0.04,0,0.01,0.17
Vivendi Games,0.12,0.04,0,0.01,0.17
Vivendi Games,0.14,0.01,0,0.01,0.17
Vivendi Games,0.12,0.03,0,0,0.16
Vivendi Games,0.13,0.02,0,0.01,0.16
Vivendi Games,0.15,0,0,0.01,0.16
Vivendi Games,0.12,0.03,0,0,0.16
Vivendi Games,0.08,0.06,0,0.02,0.16
Vivendi Games,0.14,0.01,0,0.01,0.16
Vivendi Games,0.08,0.06,0,0.02,0.16
Vivendi Games,0.13,0.01,0,0.01,0.15
Vivendi Games,0.12,0.01,0,0.01,0.15
Vivendi Games,0.11,0.03,0,0,0.15
Vivendi Games,0.11,0.03,0,0.01,0.15
Vivendi Games,0.13,0,0,0.01,0.15
Vivendi Games,0.1,0.04,0,0,0.15
Vivendi Games,0.11,0.03,0,0.01,0.14
Vivendi Games,0.12,0.01,0,0.01,0.14
Vivendi Games,0.12,0.01,0,0.01,0.14
Vivendi Games,0.11,0.03,0,0,0.14
Vivendi Games,0.09,0.03,0,0,0.13
Vivendi Games,0.03,0.08,0,0.02,0.13
Vivendi Games,0.09,0.03,0,0,0.13
Vivendi Games,0.11,0,0,0.01,0.13
Vivendi Games,0.06,0.05,0,0.02,0.12
Vivendi Games,0.09,0.03,0,0,0.12
Vivendi Games,0.09,0.03,0,0,0.12
Vivendi Games,0.06,0.04,0,0.01,0.11
Vivendi Games,0.09,0.01,0,0.01,0.11
Vivendi Games,0.1,0,0,0.01,0.11
Vivendi Games,0.08,0.02,0,0,0.11
Vivendi Games,0.08,0.02,0,0,0.11
Vivendi Games,0.08,0.02,0,0,0.1
Vivendi Games,0.06,0.04,0,0.01,0.1
Vivendi Games,0.07,0.02,0,0,0.1
Vivendi Games,0.07,0.02,0,0,0.1
Vivendi Games,0.07,0.02,0,0,0.09
Vivendi Games,0.07,0.02,0,0,0.09
Vivendi Games,0.07,0.01,0,0.01,0.09
Vivendi Games,0.07,0.02,0,0,0.09
Vivendi Games,0.08,0,0,0.01,0.09
Vivendi Games,0.08,0,0,0.01,0.09
Vivendi Games,0.07,0.01,0,0.01,0.09
Vivendi Games,0.08,0,0,0.01,0.09
Vivendi Games,0,0.07,0,0.02,0.09
Vivendi Games,0.06,0.02,0,0,0.08
Vivendi Games,0.08,0,0,0.01,0.08
Vivendi Games,0.06,0.01,0,0.01,0.08
Vivendi Games,0.06,0.02,0,0,0.08
Vivendi Games,0.05,0.02,0,0,0.07
Vivendi Games,0.05,0.02,0,0,0.07
Vivendi Games,0.05,0.01,0,0,0.06
Vivendi Games,0.04,0.01,0,0,0.06
Vivendi Games,0,0.04,0,0.01,0.05
Vivendi Games,0.04,0.01,0,0,0.05
Vivendi Games,0.04,0.01,0,0,0.05
Vivendi Games,0.02,0.02,0,0.01,0.04
Vivendi Games,0.03,0,0,0,0.04
Vivendi Games,0,0.03,0,0.01,0.04
Vivendi Games,0.01,0.02,0,0.01,0.04
Vivendi Games,0,0.03,0,0.01,0.04
Vivendi Games,0,0.03,0,0.01,0.04
Vivendi Games,0,0.03,0,0.01,0.04
Vivendi Games,0.02,0.01,0,0,0.03
Vivendi Games,0,0.03,0,0.01,0.03
Vivendi Games,0,0.03,0,0,0.03
Vivendi Games,0.02,0.01,0,0,0.03
Vivendi Games,0,0.02,0,0,0.03
Vivendi Games,0,0.02,0,0,0.03
Vivendi Games,0,0.02,0,0,0.02
Vivendi Games,0.02,0.01,0,0,0.02
Vivendi Games,0,0.02,0,0,0.02
Vivendi Games,0.01,0.01,0,0,0.02
Vivendi Games,0.01,0,0,0,0.02
Vivendi Games,0.01,0,0,0,0.02
Vivendi Games,0.01,0,0,0,0.02
Vivendi Games,0,0.01,0,0,0.02
Vivendi Games,0.01,0,0,0,0.02
Vivendi Games,0.01,0,0,0,0.01
Vivendi Games,0,0.01,0,0,0.01
Vivendi Games,0.01,0,0,0,0.01
Vivendi Games,0,0.01,0,0,0.01
Visco,0.02,0,0,0,0.02
Virtual Play Games,0.04,0,0,0,0.04
Virtual Play Games,0.02,0,0,0,0.02
Virgin Interactive,1.88,1.47,2.02,0.45,5.82
Virgin Interactive,2.05,1.16,1.11,0.73,5.05
Virgin Interactive,1.82,1.24,0.47,0.25,3.77
Virgin Interactive,2.05,1.4,0,0.16,3.61
Virgin Interactive,1.37,1.34,0,0.14,2.85
Virgin Interactive,0.99,0.48,1.09,0.14,2.7
Virgin Interactive,1.26,0.39,0.08,0.06,1.79
Virgin Interactive,0.97,0.37,0.03,0.05,1.41
Virgin Interactive,0.61,0.48,0,0.16,1.24
Virgin Interactive,0.34,0.49,0.28,0.1,1.21
Virgin Interactive,0.45,0.3,0.22,0.07,1.04
Virgin Interactive,0.38,0.12,0.51,0.02,1.03
Virgin Interactive,0.14,0.09,0.57,0.06,0.85
Virgin Interactive,0.32,0.25,0.2,0.08,0.85
Virgin Interactive,0.01,0.77,0,0,0.78
Virgin Interactive,0.17,0.11,0.43,0.05,0.76
Virgin Interactive,0.28,0.19,0.23,0.05,0.75
Virgin Interactive,0.39,0.27,0,0.05,0.7
Virgin Interactive,0.39,0.09,0.07,0.01,0.56
Virgin Interactive,0.25,0.17,0,0.03,0.46
Virgin Interactive,0.23,0.16,0,0.03,0.41
Virgin Interactive,0.22,0.15,0,0.03,0.4
Virgin Interactive,0.22,0.15,0,0.03,0.39
Virgin Interactive,0.15,0.11,0.05,0.04,0.35
Virgin Interactive,0.19,0.13,0,0.02,0.34
Virgin Interactive,0,0,0.34,0,0.34
Virgin Interactive,0,0,0.32,0,0.32
Virgin Interactive,0.07,0.05,0.15,0.02,0.3
Virgin Interactive,0.03,0.02,0.22,0.02,0.29
Virgin Interactive,0.14,0.1,0,0.02,0.26
Virgin Interactive,0.13,0.09,0,0.02,0.23
Virgin Interactive,0.06,0.04,0.12,0.01,0.23
Virgin Interactive,0,0,0.22,0,0.22
Virgin Interactive,0.17,0.04,0,0,0.21
Virgin Interactive,0.15,0.04,0,0.01,0.2
Virgin Interactive,0.08,0.07,0,0.02,0.17
Virgin Interactive,0,0,0.14,0,0.14
Virgin Interactive,0.11,0.03,0,0,0.14
Virgin Interactive,0.08,0.05,0,0.01,0.14
Virgin Interactive,0.08,0.05,0,0.01,0.14
Virgin Interactive,0.03,0.02,0.07,0.01,0.14
Virgin Interactive,0.07,0.05,0,0.01,0.13
Virgin Interactive,0.07,0.05,0,0.01,0.12
Virgin Interactive,0.06,0.04,0,0.01,0.12
Virgin Interactive,0.08,0.02,0,0,0.1
Virgin Interactive,0.05,0.04,0,0.01,0.1
Virgin Interactive,0.05,0.03,0,0.01,0.09
Virgin Interactive,0.05,0.03,0,0.01,0.08
Virgin Interactive,0.04,0.03,0,0.01,0.08
Virgin Interactive,0.04,0.03,0,0,0.07
Virgin Interactive,0.04,0.02,0,0,0.06
Virgin Interactive,0.03,0.02,0,0,0.05
Virgin Interactive,0.04,0.01,0,0,0.05
Virgin Interactive,0.02,0.02,0,0,0.04
Virgin Interactive,0.02,0.01,0,0,0.04
Virgin Interactive,0.02,0.01,0,0,0.03
Virgin Interactive,0.01,0.01,0,0,0.03
Virgin Interactive,0.01,0.01,0,0,0.02
Virgin Interactive,0.01,0.01,0,0,0.02
Virgin Interactive,0.01,0.01,0,0,0.02
Virgin Interactive,0,0.01,0,0,0.02
Virgin Interactive,0.01,0,0,0,0.01
Vir2L Studios,0.14,0.01,0,0.01,0.16
Vir2L Studios,0.06,0,0,0,0.07
Vir2L Studios,0.02,0,0,0,0.03
Views,0,0,0.02,0,0.02
Views,0,0,0.01,0,0.01
Video System,0.46,0.96,0.09,0.08,1.6
Video System,0,0,0.28,0,0.28
Video System,0.15,0.04,0,0,0.19
Video System,0.06,0.04,0,0.01,0.11
Victor Interactive,0,0,0.23,0,0.23
Victor Interactive,0.1,0.07,0,0.01,0.18
Victor Interactive,0,0,0.15,0.01,0.16
Victor Interactive,0,0,0.11,0,0.11
Victor Interactive,0,0,0.08,0,0.08
Victor Interactive,0,0,0.07,0,0.07
Victor Interactive,0,0,0.02,0,0.02
Victor Interactive,0.01,0.01,0,0,0.02
Victor Interactive,0,0,0.02,0,0.02
Vic Tokai,0.12,0.03,0,0,0.15
Vic Tokai,0.07,0.05,0,0.01,0.12
Vatical Entertainment,0.09,0.06,0,0.01,0.16
Vatical Entertainment,0.05,0.01,0,0,0.06
Vap,0,0,0.05,0,0.05
Valve Software,1.41,0.51,0.01,0.17,2.1
Valve Software,0.33,0.32,0,0.11,0.76
Valve Software,0,0.32,0,0.04,0.37
Valve,0.83,0.63,0.02,0.25,1.74
ValuSoft,0.12,0.09,0,0.03,0.24
ValuSoft,0.1,0,0,0.01,0.11
ValuSoft,0.03,0,0,0,0.03
ValuSoft,0.01,0,0,0,0.01
Valcon Games,0.05,0.04,0,0.01,0.11
Valcon Games,0.06,0.03,0,0.01,0.09
Valcon Games,0.08,0,0,0.01,0.09
Valcon Games,0.05,0,0,0,0.05
Valcon Games,0.03,0,0,0,0.04
Valcon Games,0.02,0,0,0,0.03
Valcon Games,0.01,0.01,0,0,0.03
Valcon Games,0.01,0,0,0,0.01
Unknown,0,1.1,0.42,0.33,1.84
Unknown,0.6,0.46,0,0.16,1.22
Unknown,0.29,0.23,0.38,0.08,0.98
Unknown,0.47,0.36,0,0.12,0.95
Unknown,0.67,0.25,0,0.02,0.93
Unknown,0.77,0.11,0,0.04,0.91
Unknown,0.13,0,0.77,0.01,0.9
Unknown,0.74,0.03,0,0.12,0.89
Unknown,0.77,0.03,0,0.04,0.83
Unknown,0.46,0.31,0,0.05,0.83
Unknown,0.41,0.32,0,0.11,0.83
Unknown,0,0,0.81,0,0.81
Unknown,0.7,0,0,0.05,0.74
Unknown,0.16,0.06,0.5,0.02,0.74
Unknown,0,0,0.72,0,0.72
Unknown,0.44,0.16,0,0.07,0.67
Unknown,0.28,0.22,0,0.07,0.58
Unknown,0.53,0.02,0,0.03,0.58
Unknown,0.4,0.08,0.03,0.04,0.54
Unknown,0.26,0.11,0.06,0.05,0.48
Unknown,0.4,0,0,0.02,0.43
Unknown,0.24,0.12,0,0.05,0.41
Unknown,0.2,0.15,0,0.05,0.4
Unknown,0.19,0.15,0,0.05,0.4
Unknown,0.32,0.02,0,0.03,0.36
Unknown,0.26,0.1,0,0.01,0.36
Unknown,0.08,0.06,0.15,0.02,0.32
Unknown,0.24,0.05,0,0.02,0.32
Unknown,0.16,0.12,0,0.04,0.32
Unknown,0.17,0.11,0,0.02,0.3
Unknown,0.28,0,0,0.02,0.3
Unknown,0.27,0.02,0,0,0.29
Unknown,0.22,0.06,0,0.01,0.29
Unknown,0.21,0.06,0,0.01,0.28
Unknown,0.2,0.07,0,0,0.27
Unknown,0.25,0,0,0.02,0.27
Unknown,0.15,0.09,0,0.02,0.27
Unknown,0.12,0.1,0,0.03,0.25
Unknown,0.12,0.09,0,0.03,0.24
Unknown,0.17,0.04,0.01,0.03,0.24
Unknown,0,0,0.24,0,0.24
Unknown,0.11,0.09,0,0.03,0.23
Unknown,0.11,0.09,0,0.03,0.23
Unknown,0.11,0.09,0,0.02,0.22
Unknown,0.12,0,0.08,0.01,0.21
Unknown,0,0.18,0,0.04,0.21
Unknown,0.16,0.05,0,0.01,0.21
Unknown,0.09,0.09,0,0.03,0.2
Unknown,0,0,0.19,0,0.19
Unknown,0.15,0,0.02,0.01,0.18
Unknown,0.17,0,0,0.01,0.18
Unknown,0.17,0,0,0.01,0.18
Unknown,0.1,0.07,0,0.01,0.18
Unknown,0.13,0,0.04,0.01,0.18
Unknown,0.09,0.07,0,0.02,0.18
Unknown,0.13,0.05,0,0,0.17
Unknown,0.16,0,0,0.01,0.17
Unknown,0.11,0.04,0,0.01,0.16
Unknown,0.15,0,0,0.01,0.16
Unknown,0.15,0,0,0.01,0.16
Unknown,0.14,0,0,0.01,0.15
Unknown,0,0.13,0,0.02,0.15
Unknown,0.11,0.03,0,0.01,0.15
Unknown,0,0,0.15,0,0.15
Unknown,0.13,0,0,0.01,0.14
Unknown,0.11,0.03,0,0,0.14
Unknown,0.13,0,0,0.01,0.14
Unknown,0.08,0.05,0,0.01,0.14
Unknown,0.13,0,0,0.01,0.14
Unknown,0.13,0,0,0.01,0.14
Unknown,0,0,0.13,0,0.13
Unknown,0.12,0,0,0.01,0.12
Unknown,0,0,0.12,0,0.12
Unknown,0.09,0.02,0,0,0.12
Unknown,0.09,0.03,0,0,0.12
Unknown,0.11,0,0,0.01,0.12
Unknown,0.06,0.04,0,0.01,0.12
Unknown,0.11,0,0,0.01,0.12
Unknown,0.11,0,0,0.01,0.12
Unknown,0.11,0,0,0.01,0.11
Unknown,0.04,0.05,0,0.02,0.11
Unknown,0,0,0.11,0,0.11
Unknown,0,0,0.11,0,0.11
Unknown,0,0,0.11,0,0.11
Unknown,0.06,0.02,0.02,0,0.1
Unknown,0.09,0,0,0.01,0.1
Unknown,0,0,0.1,0,0.1
Unknown,0,0,0.1,0,0.1
Unknown,0.09,0,0,0.01,0.1
Unknown,0,0.07,0,0.01,0.09
Unknown,0.08,0,0,0,0.08
Unknown,0.08,0,0,0.01,0.08
Unknown,0.08,0,0,0,0.08
Unknown,0.07,0,0,0.01,0.08
Unknown,0.05,0.02,0,0.01,0.08
Unknown,0.06,0.01,0,0,0.07
Unknown,0.04,0.02,0,0.01,0.07
Unknown,0.05,0.01,0,0,0.07
Unknown,0.06,0,0,0,0.07
Unknown,0,0,0.07,0,0.07
Unknown,0.06,0,0,0,0.07
Unknown,0.06,0,0,0,0.07
Unknown,0.05,0.01,0,0,0.07
Unknown,0.06,0,0,0,0.07
Unknown,0,0.06,0,0,0.06
Unknown,0,0,0.06,0,0.06
Unknown,0.03,0.02,0,0.01,0.06
Unknown,0.03,0.02,0,0,0.06
Unknown,0.05,0,0,0,0.06
Unknown,0.04,0.01,0,0,0.06
Unknown,0.05,0,0,0,0.05
Unknown,0.04,0.01,0,0,0.05
Unknown,0.03,0.02,0,0.01,0.05
Unknown,0.04,0.01,0,0,0.05
Unknown,0.05,0,0,0,0.05
Unknown,0,0,0.05,0,0.05
Unknown,0,0.04,0,0.01,0.05
Unknown,0,0,0.04,0,0.04
Unknown,0,0.04,0,0,0.04
Unknown,0,0.04,0,0.01,0.04
Unknown,0,0.03,0,0.01,0.04
Unknown,0.03,0.01,0,0,0.04
Unknown,0.03,0,0,0,0.04
Unknown,0.04,0,0,0,0.04
Unknown,0.04,0,0,0,0.04
Unknown,0,0,0.04,0,0.04
Unknown,0,0,0.04,0,0.04
Unknown,0,0.04,0,0,0.04
Unknown,0,0.03,0,0,0.04
Unknown,0.03,0,0,0,0.04
Unknown,0.03,0,0,0,0.04
Unknown,0,0.03,0,0,0.04
Unknown,0.03,0,0,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0,0.03,0,0,0.03
Unknown,0.03,0,0,0,0.03
Unknown,0,0.03,0,0,0.03
Unknown,0.03,0,0,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0.03,0,0,0,0.03
Unknown,0.03,0,0,0,0.03
Unknown,0,0.03,0,0,0.03
Unknown,0,0.02,0,0.01,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0,0.02,0,0.01,0.03
Unknown,0.02,0.01,0,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0,0.03,0,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0,0,0.03,0,0.03
Unknown,0.02,0.01,0,0,0.03
Unknown,0.02,0.01,0,0,0.03
Unknown,0.02,0,0,0,0.03
Unknown,0,0.02,0,0,0.03
Unknown,0,0.02,0,0,0.03
Unknown,0.02,0.01,0,0,0.03
Unknown,0.02,0,0,0,0.03
Unknown,0.02,0.01,0,0,0.03
Unknown,0.02,0,0,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0.02,0,0,0,0.02
Unknown,0.02,0.01,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0.02,0,0,0,0.02
Unknown,0.02,0,0,0,0.02
Unknown,0.02,0,0,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0.01,0.01,0,0,0.02
Unknown,0,0.02,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0.01,0.01,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0.01,0.01,0,0,0.02
Unknown,0,0,0.02,0,0.02
Unknown,0.01,0.01,0,0,0.02
Unknown,0.02,0,0,0,0.02
Unknown,0,0.01,0,0,0.02
Unknown,0.01,0,0,0,0.02
Unknown,0.01,0,0,0,0.02
Unknown,0,0,0.01,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0,0,0.01,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0,0,0.01,0,0.01
Unknown,0,0,0.01,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0,0.01,0,0,0.01
Unknown,0.01,0,0,0,0.01
Unknown,0,0.01,0,0,0.01
Universal Interactive,2.07,2.29,0.24,0.82,5.42
Universal Interactive,0.74,0.95,0,0.28,1.97
Universal Interactive,0.95,0.7,0,0.08,1.73
Universal Interactive,0.59,0.57,0,0.07,1.23
Universal Interactive,0.52,0.41,0,0.14,1.06
Universal Interactive,0.55,0.14,0,0.02,0.71
Universal Interactive,0.46,0.12,0,0.02,0.59
Universal Interactive,0.4,0.15,0,0.01,0.56
Universal Interactive,0.4,0.15,0,0.01,0.56
Universal Interactive,0.31,0.19,0,0.03,0.53
Universal Interactive,0.25,0.19,0,0.06,0.5
Universal Interactive,0.24,0.19,0,0.06,0.49
Universal Interactive,0.2,0.16,0,0.05,0.42
Universal Interactive,0.25,0.07,0,0.01,0.33
Universal Interactive,0.23,0.07,0,0.01,0.31
Universal Interactive,0.22,0.08,0,0.01,0.3
Universal Interactive,0.11,0.09,0,0.03,0.23
Universal Interactive,0.16,0.05,0,0.01,0.21
Universal Interactive,0.15,0.04,0,0.01,0.19
Universal Interactive,0.08,0.07,0,0.02,0.17
Universal Interactive,0.09,0.02,0,0,0.11
Universal Interactive,0.08,0.02,0,0,0.11
Universal Interactive,0.03,0.01,0,0,0.04
Universal Gamex,0.58,0.04,0,0.01,0.63
Ultravision,0.44,0.03,0,0,0.47
UIG Entertainment,0,0.01,0,0,0.01
UFO Interactive,0.17,0,0,0.01,0.18
UFO Interactive,0.16,0,0,0.01,0.17
UFO Interactive,0.13,0,0,0.01,0.14
UFO Interactive,0.12,0,0,0.01,0.13
UFO Interactive,0.06,0,0,0,0.06
UFO Interactive,0.06,0,0,0,0.06
UFO Interactive,0.05,0,0,0,0.05
UFO Interactive,0.03,0,0,0,0.03
UFO Interactive,0.03,0,0,0,0.03
UFO Interactive,0.02,0,0,0,0.02
UFO Interactive,0.02,0,0,0,0.02
UFO Interactive,0.02,0,0,0,0.02
UFO Interactive,0.02,0,0,0,0.02
UFO Interactive,0.01,0,0,0,0.01
UFO Interactive,0.01,0,0,0,0.01
UFO Interactive,0.01,0,0,0,0.01
UEP Systems,1.52,0.46,0.2,0.08,2.25
Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86
Ubisoft Annecy,0.06,0.03,0.55,0.02,0.66
Ubisoft Annecy,0,0.04,0.57,0.01,0.62
Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45
Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45
Ubisoft Annecy,0.19,0.08,0.03,0.02,0.32
Ubisoft Annecy,0.07,0.02,0.07,0.02,0.17
Ubisoft Annecy,0.09,0.03,0.03,0.01,0.16
Ubisoft Annecy,0.07,0.02,0.06,0.01,0.16
Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14
Ubisoft Annecy,0,0,0.14,0,0.14
Ubisoft Annecy,0.05,0.01,0.06,0.01,0.12
Ubisoft Annecy,0,0,0.11,0,0.11
Ubisoft Annecy,0,0,0.1,0,0.1
Ubisoft,6.05,3.15,0,1.07,10.26
Ubisoft,5.84,2.89,0.01,0.78,9.52
Ubisoft,3.51,3.03,0,0.73,7.27
Ubisoft,4.14,2.21,0,0.56,6.91
Ubisoft,2.64,2.56,0.16,1.14,6.5
Ubisoft,2.54,1.95,0.21,0.87,5.57
Ubisoft,3.28,1.65,0.07,0.55,5.55
Ubisoft,3.13,1.71,0.03,0.44,5.3
Ubisoft,3.1,1.56,0.08,0.51,5.27
Ubisoft,1.91,2,0.09,0.83,4.83
Ubisoft,2.67,1.35,0.01,0.39,4.42
Ubisoft,1.41,2.02,0.1,0.72,4.24
Ubisoft,2.25,1.47,0.04,0.43,4.19
Ubisoft,1.4,1.86,0.11,0.77,4.14
Ubisoft,1.12,2.12,0.1,0.69,4.03
Ubisoft,1.18,1.96,0.08,0.7,3.92
Ubisoft,1.33,1.71,0.13,0.73,3.89
Ubisoft,1.98,1.47,0,0.32,3.76
Ubisoft,1.28,1.61,0.15,0.57,3.61
Ubisoft,2.84,0.39,0.03,0.24,3.5
Ubisoft,2.26,0.89,0,0.3,3.46
Ubisoft,0.88,1.75,0.1,0.72,3.45
Ubisoft,1.9,1.14,0.01,0.29,3.34
Ubisoft,0.8,1.92,0.06,0.5,3.28
Ubisoft,1.69,0.87,0.14,0.42,3.12
Ubisoft,1.38,1.35,0.02,0.28,3.04
Ubisoft,1.54,1.33,0,0.16,3.03
Ubisoft,1.85,1.04,0,0.13,3.02
Ubisoft,1.3,1.27,0,0.31,2.88
Ubisoft,2.09,0.63,0.03,0.11,2.86
Ubisoft,1.87,0.57,0.11,0.3,2.84
Ubisoft,1.32,1.19,0,0.3,2.81
Ubisoft,1.07,1.31,0.06,0.31,2.74
Ubisoft,1.15,1.11,0,0.4,2.65
Ubisoft,1.56,0.61,0.02,0.23,2.42
Ubisoft,1.2,0.9,0,0.24,2.34
Ubisoft,1.57,0.56,0,0.19,2.32
Ubisoft,1.11,0.98,0,0.2,2.28
Ubisoft,0.88,1.03,0,0.31,2.22
Ubisoft,1.47,0.55,0,0.19,2.21
Ubisoft,1.51,0.47,0,0.18,2.16
Ubisoft,0.54,1.16,0.13,0.32,2.15
Ubisoft,0.59,1.16,0.06,0.33,2.13
Ubisoft,1.2,0.63,0.04,0.19,2.06
Ubisoft,0.73,1.09,0,0.23,2.04
Ubisoft,0.71,1.02,0,0.31,2.04
Ubisoft,1.47,0.4,0,0.16,2.03
Ubisoft,1.2,0.62,0,0.18,2.01
Ubisoft,1.09,0.65,0.02,0.2,1.96
Ubisoft,1.42,0.4,0,0.12,1.94
Ubisoft,0.56,0.89,0.1,0.37,1.93
Ubisoft,0.83,0.82,0,0.2,1.85
Ubisoft,1.23,0.46,0,0.07,1.76
Ubisoft,0.7,0.83,0,0.19,1.72
Ubisoft,0.8,0.21,0.55,0.15,1.72
Ubisoft,0.34,1.08,0.03,0.26,1.7
Ubisoft,0.94,0.57,0,0.17,1.67
Ubisoft,0.54,0.88,0,0.22,1.64
Ubisoft,0.79,0.68,0.01,0.13,1.61
Ubisoft,0.71,0.69,0.02,0.18,1.6
Ubisoft,0.92,0.44,0.07,0.15,1.59
Ubisoft,0.91,0.57,0,0.07,1.55
Ubisoft,0.9,0.53,0,0.13,1.55
Ubisoft,1.4,0.02,0.02,0.1,1.54
Ubisoft,0.82,0.59,0,0.07,1.48
Ubisoft,0.39,0.92,0,0.17,1.47
Ubisoft,0.58,0.55,0.06,0.28,1.47
Ubisoft,0.72,0.41,0.14,0.2,1.47
Ubisoft,0.93,0.4,0.02,0.12,1.46
Ubisoft,0,1.13,0,0.32,1.45
Ubisoft,0.37,0.9,0,0.18,1.45
Ubisoft,0.33,0.79,0.08,0.23,1.44
Ubisoft,1.23,0.07,0.02,0.11,1.44
Ubisoft,0.43,0.7,0.01,0.27,1.4
