Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
XB,0.1,0.03,0,0,0.13
XB,0.08,0.02,0.03,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.1,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.13
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.03,0,0,0.12
XB,0.09,0.02,0,0,0.12
XB,0.09,0.02,0,0,0.12
XB,0.09,0.02,0,0,0.12
XB,0.09,0.02,0,0,0.11
XB,0.09,0.02,0,0,0.11
XB,0.09,0.02,0,0,0.11
XB,0.09,0.02,0,0,0.11
XB,0.09,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.04,0.01,0.06,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.11
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.08,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.03,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.05,0.02,0.02,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.1
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.04,0.01,0.04,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.07,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.09
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.08
XB,0.06,0.02,0,0,0.07
XB,0.06,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.02,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.07
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.05,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.06
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.03,0.01,0.01,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0.04,0.01,0,0,0.05
XB,0,0,0.05,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.05
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.04
XB,0.03,0.01,0,0,0.03
XB,0.03,0.01,0,0,0.03
XB,0.03,0.01,0,0,0.03
XB,0.03,0.01,0,0,0.03
XB,0,0,0.03,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.03
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0.01,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.02,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.02
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0,0,0.01,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
XB,0.01,0,0,0,0.01
X360 ����,601.05,280.58,12.43,85.54,979.96
X360,14.97,4.94,0.24,1.67,21.82
X360,9.63,5.31,0.06,1.38,16.38
X360,9.03,4.28,0.13,1.32,14.76
X360,9.67,3.73,0.11,1.13,14.64
X360,8.25,4.3,0.07,1.12,13.73
X360,8.52,3.63,0.08,1.29,13.51
X360,7.97,2.83,0.13,1.21,12.14
X360,6.76,3.1,0.14,1.03,11.02
X360,6.72,2.63,0.04,0.82,10.21
X360,7.03,1.98,0.08,0.78,9.88
X360,6.63,2.36,0.04,0.73,9.76
X360,5.91,2.38,0.13,0.9,9.32
X360,5.58,2.83,0.02,0.77,9.2
X360,5.03,2.86,0.1,0.85,8.84
X360,4.79,1.9,0,0.69,7.37
X360,4.46,2.13,0.06,0.69,7.34
X360,4.15,1.92,0.06,0.64,6.76
X360,4.34,1.35,0.06,0.61,6.36
X360,3.7,1.97,0.09,0.57,6.34
X360,3.92,1.78,0.03,0.51,6.24
X360,4.05,1.62,0.07,0.49,6.24
X360,3.54,1.9,0.07,0.6,6.11
X360,3.28,1.65,0.07,0.55,5.55
X360,2.99,1.92,0.1,0.51,5.51
X360,3.13,1.71,0.03,0.44,5.3
X360,3.1,1.56,0.08,0.51,5.27
X360,1.08,3.48,0.03,0.58,5.18
X360,3.59,1.11,0.05,0.38,5.13
X360,3.39,1.03,0.09,0.44,4.96
X360,2.99,1.31,0.04,0.41,4.76
X360,2.08,2.04,0.06,0.47,4.64
X360,3.19,0.92,0.01,0.42,4.53
X360,2.82,1.05,0.13,0.4,4.39
X360,0.92,2.93,0.01,0.46,4.31
X360,2.75,1.18,0,0.37,4.31
X360,2.51,1.27,0.11,0.41,4.31
X360,2.25,1.47,0.04,0.43,4.19
X360,0.84,2.79,0.02,0.53,4.19
X360,2.65,1.06,0.04,0.33,4.08
X360,2.35,1.28,0.03,0.41,4.06
X360,2.67,0.89,0.05,0.37,3.99
X360,2.4,1.03,0,0.36,3.78
X360,2.14,1.08,0.02,0.29,3.53
X360,0.71,2.4,0.02,0.4,3.53
X360,2.66,0.5,0.05,0.3,3.52
X360,2.11,0.94,0.12,0.34,3.51
X360,2.84,0.39,0.03,0.24,3.5
X360,2.2,0.97,0.02,0.31,3.5
X360,2.09,1.02,0.04,0.32,3.48
X360,2.39,0.73,0.03,0.29,3.44
X360,2.03,1.03,0,0.32,3.38
X360,1.9,1.14,0.01,0.29,3.34
X360,2.15,0.77,0.01,0.26,3.19
X360,1.99,0.82,0.03,0.27,3.11
X360,0.78,2.02,0,0.3,3.11
X360,1.89,0.91,0.04,0.24,3.07
X360,1.94,0.86,0.03,0.24,3.07
X360,1.91,0.84,0,0.29,3.05
X360,1.38,1.35,0.02,0.28,3.04
X360,1.94,0.8,0.02,0.27,3.03
X360,2.6,0.21,0.01,0.19,3
X360,1.82,0.71,0.15,0.26,2.95
X360,1.83,0.8,0.03,0.27,2.93
X360,1.75,0.86,0,0.28,2.9
X360,2.53,0.16,0,0.17,2.86
X360,1.65,0.86,0.05,0.28,2.83
X360,2.52,0.09,0,0.22,2.83
X360,1.74,0.8,0,0.26,2.8
X360,1.25,1.15,0.07,0.3,2.77
X360,1.52,0.94,0.02,0.24,2.72
X360,1.49,0.93,0.02,0.27,2.71
X360,2.42,0.11,0,0.16,2.69
X360,2.38,0.12,0,0.18,2.69
X360,1.46,0.98,0,0.24,2.68
X360,1.78,0.64,0,0.25,2.67
X360,1.53,0.87,0,0.24,2.64
X360,1.53,0.82,0.04,0.24,2.63
X360,1.55,0.81,0.04,0.21,2.62
X360,0.59,1.79,0.01,0.23,2.62
X360,2.31,0.14,0.01,0.16,2.62
X360,1.04,1.24,0.03,0.27,2.58
X360,1.76,0.56,0.03,0.22,2.57
X360,2.21,0.12,0,0.2,2.54
X360,2.29,0.02,0,0.19,2.5
X360,1.38,0.85,0,0.25,2.48
X360,1.93,0.34,0,0.21,2.48
X360,2.1,0.2,0,0.17,2.47
X360,1.44,0.73,0.04,0.22,2.44
X360,1.56,0.61,0.02,0.23,2.42
X360,1.74,0.48,0,0.18,2.39
X360,1.48,0.71,0,0.2,2.39
X360,1.73,0.46,0.02,0.18,2.38
X360,2.18,0.01,0,0.18,2.37
X360,1.38,0.74,0.02,0.22,2.36
X360,1.68,0.46,0.01,0.2,2.35
X360,1.27,0.86,0,0.2,2.33
X360,1.24,0.85,0,0.21,2.3
X360,1.03,0.98,0,0.21,2.22
X360,1.45,0.55,0.02,0.19,2.21
X360,1.78,0.24,0,0.18,2.2
X360,2.01,0.02,0,0.17,2.2
X360,1.17,0.78,0.02,0.22,2.19
X360,1.97,0.07,0,0.13,2.18
X360,1.27,0.68,0.01,0.2,2.17
X360,1.63,0.33,0,0.15,2.11
X360,1.41,0.51,0.01,0.17,2.1
X360,1.16,0.65,0.08,0.2,2.09
X360,1.84,0.12,0.01,0.13,2.09
X360,1.48,0.39,0,0.19,2.07
X360,1.04,0.8,0.01,0.22,2.06
X360,1.2,0.63,0.04,0.19,2.06
X360,0.48,1.29,0.02,0.25,2.05
X360,1.45,0.42,0.01,0.16,2.04
X360,1.47,0.4,0,0.16,2.03
X360,1.81,0.05,0.01,0.15,2.02
X360,1.76,0.09,0,0.17,2.02
X360,0.82,0.98,0.04,0.18,2.02
X360,1.11,0.63,0.07,0.16,1.98
X360,1.22,0.57,0.02,0.15,1.96
X360,1.09,0.65,0.02,0.2,1.96
X360,1.3,0.49,0,0.16,1.95
X360,0.49,1.26,0.01,0.18,1.94
X360,1.15,0.61,0,0.17,1.93
X360,1.53,0.24,0,0.16,1.93
X360,0.86,0.87,0.01,0.17,1.92
X360,0.73,0.97,0.01,0.22,1.92
X360,1.09,0.54,0.02,0.17,1.83
X360,1.66,0,0.01,0.13,1.8
X360,1.05,0.57,0.03,0.14,1.78
X360,0.68,0.9,0.01,0.17,1.76
X360,1.11,0.48,0,0.16,1.76
X360,1,0.54,0.03,0.18,1.75
X360,1.06,0.52,0.01,0.14,1.73
X360,1.01,0.53,0.01,0.14,1.69
X360,0.55,1.01,0,0.13,1.69
X360,0.79,0.71,0.01,0.18,1.69
X360,0.9,0.64,0,0.15,1.68
X360,0.86,0.64,0.01,0.14,1.66
X360,0.76,0.7,0.02,0.18,1.66
X360,1.09,0.38,0.02,0.16,1.65
X360,1.02,0.48,0,0.14,1.64
X360,0.45,0.96,0.02,0.2,1.63
X360,1.33,0.14,0,0.15,1.63
X360,0.59,0.85,0.02,0.17,1.62
X360,0.82,0.61,0.03,0.15,1.62
X360,0.92,0.53,0.03,0.13,1.61
X360,0.71,0.69,0.02,0.18,1.6
X360,0.92,0.44,0.07,0.15,1.59
X360,0.95,0.5,0,0.14,1.59
X360,0.62,0.8,0.01,0.15,1.58
X360,0.84,0.56,0,0.15,1.55
X360,1.4,0.02,0.02,0.1,1.54
X360,0.94,0.45,0,0.13,1.52
X360,0.84,0.54,0,0.13,1.51
X360,0.75,0.53,0.09,0.12,1.5
X360,0.82,0.52,0.01,0.14,1.49
X360,1.33,0.03,0.01,0.1,1.47
X360,0.95,0.4,0,0.12,1.47
X360,0.93,0.4,0.02,0.12,1.46
X360,0.81,0.46,0.04,0.15,1.46
X360,0.83,0.48,0.02,0.12,1.46
X360,0.89,0.44,0,0.12,1.45
X360,0.92,0.38,0,0.13,1.44
X360,0.92,0.4,0,0.12,1.44
X360,0.96,0.37,0,0.11,1.43
X360,0.85,0.46,0,0.13,1.43
X360,0.71,0.57,0,0.14,1.42
X360,0.89,0.4,0,0.13,1.42
X360,0.95,0.34,0,0.13,1.41
X360,0.97,0.34,0,0.11,1.41
X360,0.76,0.48,0.02,0.12,1.39
X360,0.87,0.38,0.02,0.11,1.38
X360,0.63,0.58,0,0.15,1.38
X360,0.63,0.58,0.01,0.15,1.36
X360,0.66,0.51,0.05,0.13,1.35
X360,0.79,0.34,0.08,0.13,1.35
X360,0.7,0.5,0.02,0.12,1.35
X360,0.31,0.89,0.01,0.14,1.35
X360,1.09,0.04,0.1,0.11,1.34
X360,0.79,0.42,0,0.11,1.33
X360,0.86,0.36,0,0.11,1.33
X360,0.9,0.31,0,0.11,1.33
X360,0.69,0.52,0,0.11,1.32
X360,0.75,0.45,0,0.11,1.32
X360,0.97,0.23,0,0.11,1.31
X360,0.71,0.42,0.05,0.13,1.31
X360,0.84,0.35,0,0.12,1.31
X360,1,0.17,0.02,0.1,1.29
X360,0.72,0.45,0.01,0.11,1.28
X360,0.72,0.45,0,0.11,1.28
X360,1,0.16,0,0.11,1.27
X360,0.74,0.4,0,0.12,1.27
X360,0.63,0.51,0,0.11,1.26
X360,1,0.14,0,0.1,1.23
X360,0.9,0.2,0,0.08,1.19
X360,0.7,0.37,0,0.1,1.17
X360,0.58,0.47,0.01,0.1,1.17
X360,0.51,0.51,0.01,0.13,1.17
X360,0.54,0.51,0,0.12,1.16
X360,0.51,0.54,0,0.1,1.16
X360,0.65,0.37,0,0.11,1.14
X360,0.64,0.39,0,0.1,1.13
X360,0.72,0.3,0.01,0.09,1.12
X360,0.63,0.37,0.02,0.1,1.12
X360,0.84,0.2,0.01,0.08,1.12
X360,0.62,0.4,0,0.1,1.12
X360,0.45,0.53,0.01,0.12,1.1
X360,0.82,0.17,0.01,0.09,1.09
X360,0.74,0.26,0,0.09,1.09
X360,1.02,0,0,0.06,1.08
X360,0.53,0.43,0.01,0.11,1.08
X360,0.79,0.18,0.03,0.07,1.08
X360,1.01,0,0,0.06,1.07
X360,0.57,0.39,0.02,0.09,1.07
X360,0.53,0.4,0.03,0.11,1.07
X360,0.08,0.9,0.04,0.05,1.07
X360,0.54,0.42,0,0.1,1.07
X360,0.55,0.4,0,0.11,1.06
X360,0.67,0.29,0.01,0.1,1.06
X360,0.65,0.3,0.01,0.1,1.06
X360,0.56,0.4,0,0.11,1.06
X360,0.58,0.38,0,0.09,1.05
X360,0.56,0.38,0.01,0.11,1.05
X360,0.44,0.49,0,0.11,1.05
X360,0.54,0.4,0,0.11,1.05
X360,0.59,0.35,0.01,0.09,1.04
X360,0.62,0.33,0,0.09,1.04
X360,0.61,0.32,0.01,0.08,1.02
X360,0.87,0.05,0.02,0.08,1.02
X360,0.69,0.04,0.22,0.06,1.02
X360,0.54,0.35,0.02,0.1,1.01
X360,0.65,0.22,0.05,0.1,1.01
X360,0.13,0.76,0.03,0.09,1
X360,0.72,0.21,0,0.07,1
X360,0.08,0.9,0.02,0,1
X360,0.64,0.28,0,0.08,1
X360,0.64,0.28,0,0.08,0.99
X360,0.51,0.39,0,0.09,0.99
X360,0.57,0.34,0.01,0.08,0.99
X360,0.94,0,0,0.06,0.99
X360,0.72,0.19,0,0.07,0.98
X360,0.45,0.44,0,0.08,0.98
X360,0.82,0.05,0,0.1,0.98
X360,0.62,0.27,0,0.09,0.98
X360,0.88,0.02,0,0.08,0.97
X360,0.53,0.35,0,0.1,0.97
X360,0.77,0.1,0,0.1,0.97
X360,0.54,0.33,0,0.09,0.96
X360,0.47,0.4,0,0.08,0.95
X360,0.57,0.3,0,0.08,0.95
X360,0.62,0.24,0,0.08,0.95
X360,0.48,0.38,0,0.08,0.95
X360,0.69,0.17,0,0.08,0.94
X360,0.48,0.36,0.02,0.08,0.94
X360,0.51,0.26,0.09,0.08,0.94
X360,0.87,0,0,0.07,0.94
X360,0.36,0.45,0.02,0.1,0.93
X360,0.54,0.31,0,0.08,0.93
X360,0.3,0.33,0.21,0.08,0.92
X360,0.86,0,0,0.06,0.92
X360,0.17,0.65,0,0.1,0.92
X360,0.58,0.26,0,0.08,0.92
X360,0.63,0.2,0.02,0.07,0.92
X360,0.87,0,0,0.05,0.92
X360,0.51,0.33,0.01,0.08,0.92
X360,0.45,0.27,0.11,0.09,0.92
X360,0.58,0.24,0.01,0.09,0.91
X360,0.46,0.38,0,0.08,0.91
X360,0.68,0.15,0,0.08,0.91
X360,0.73,0.1,0,0.06,0.9
X360,0.18,0.59,0.01,0.1,0.89
X360,0.55,0.25,0.01,0.07,0.89
X360,0.44,0.36,0,0.08,0.88
X360,0.38,0.41,0.01,0.08,0.88
X360,0.62,0.2,0,0.07,0.88
X360,0.73,0.1,0,0.06,0.88
X360,0.33,0.44,0.01,0.09,0.88
X360,0.38,0.4,0,0.09,0.87
X360,0.48,0.29,0.01,0.09,0.87
X360,0.47,0.31,0,0.09,0.87
X360,0.47,0.32,0,0.08,0.87
X360,0.52,0.26,0,0.08,0.86
X360,0.32,0.43,0.02,0.09,0.86
X360,0.35,0.43,0,0.07,0.85
X360,0.79,0,0,0.07,0.85
X360,0.46,0.29,0.02,0.07,0.85
X360,0.52,0.25,0,0.07,0.84
X360,0.37,0.38,0.01,0.08,0.84
X360,0.57,0.2,0,0.06,0.83
X360,0.58,0.17,0,0.07,0.83
X360,0.64,0.12,0,0.06,0.82
X360,0.4,0.33,0.01,0.09,0.82
X360,0.48,0.26,0,0.08,0.82
X360,0.12,0.58,0.03,0.08,0.81
X360,0.32,0.4,0,0.09,0.81
X360,0.52,0.21,0,0.07,0.81
X360,0.4,0.33,0,0.07,0.8
X360,0.36,0.37,0,0.07,0.8
X360,0.48,0.25,0,0.07,0.8
X360,0.37,0.35,0,0.07,0.8
X360,0.42,0.24,0.07,0.06,0.8
X360,0.45,0.28,0,0.07,0.8
X360,0.51,0.22,0,0.07,0.8
X360,0.47,0.24,0.01,0.08,0.79
X360,0.38,0.34,0,0.08,0.79
X360,0.32,0.2,0.21,0.06,0.79
X360,0.44,0.27,0.01,0.07,0.79
X360,0.38,0.3,0.03,0.08,0.79
